,comment1,comment2,name1,name2,meta1,meta2,label
10,"Allows creating custom boolean argument matchers.
 Note that #argThat will not work with primitive boolean matchers due to NullPointerException auto-unboxing caveat.
 See examples in javadoc for Matchers class
 @param matcher decides whether argument matches
 @return false.","Allows creating custom short argument matchers.
 Note that #argThat will not work with primitive short matchers due to NullPointerException auto-unboxing caveat.
 See examples in javadoc for Matchers class
 @param matcher decides whether argument matches
 @return 0.",booleanThat,shortThat,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public static boolean booleanThat(ArgumentMatcher<Boolean> matcher)"", ""entityFile"": ""Matchers.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public static short shortThat(ArgumentMatcher<Short> matcher)"", ""entityFile"": ""Matchers.java""} -->",1
11,"Allows creating custom boolean argument matchers.
 Note that #argThat will not work with primitive boolean matchers due to NullPointerException auto-unboxing caveat.
 See examples in javadoc for Matchers class
 @param matcher decides whether argument matches
 @return false.","Allows creating custom int argument matchers.
 Note that #argThat will not work with primitive int matchers due to NullPointerException auto-unboxing caveat.
 See examples in javadoc for Matchers class
 @param matcher decides whether argument matches
 @return 0.",booleanThat,intThat,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public static boolean booleanThat(ArgumentMatcher<Boolean> matcher)"", ""entityFile"": ""Matchers.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public static int intThat(ArgumentMatcher<Integer> matcher)"", ""entityFile"": ""Matchers.java""} -->",1
12,"Allows creating custom boolean argument matchers.
 Note that #argThat will not work with primitive boolean matchers due to NullPointerException auto-unboxing caveat.
 See examples in javadoc for Matchers class
 @param matcher decides whether argument matches
 @return false.","Allows creating custom long argument matchers.
 Note that #argThat will not work with primitive long matchers due to NullPointerException auto-unboxing caveat.
 See examples in javadoc for Matchers class
 @param matcher decides whether argument matches
 @return 0.",booleanThat,longThat,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public static boolean booleanThat(ArgumentMatcher<Boolean> matcher)"", ""entityFile"": ""Matchers.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public static long longThat(ArgumentMatcher<Long> matcher)"", ""entityFile"": ""Matchers.java""} -->",1
13,"Allows creating custom boolean argument matchers.
 Note that #argThat will not work with primitive boolean matchers due to NullPointerException auto-unboxing caveat.
 See examples in javadoc for Matchers class
 @param matcher decides whether argument matches
 @return false.","Allows creating custom float argument matchers.
 Note that #argThat will not work with primitive float matchers due to NullPointerException auto-unboxing caveat.
 See examples in javadoc for Matchers class
 @param matcher decides whether argument matches
 @return 0.",booleanThat,floatThat,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public static boolean booleanThat(ArgumentMatcher<Boolean> matcher)"", ""entityFile"": ""Matchers.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public static float floatThat(ArgumentMatcher<Float> matcher)"", ""entityFile"": ""Matchers.java""} -->",1
14,"Allows creating custom boolean argument matchers.
 Note that #argThat will not work with primitive boolean matchers due to NullPointerException auto-unboxing caveat.
 See examples in javadoc for Matchers class
 @param matcher decides whether argument matches
 @return false.","Allows creating custom double argument matchers.
 Note that #argThat will not work with primitive double matchers due to NullPointerException auto-unboxing caveat.
 See examples in javadoc for Matchers class
 @param matcher decides whether argument matches
 @return 0.",booleanThat,doubleThat,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public static boolean booleanThat(ArgumentMatcher<Boolean> matcher)"", ""entityFile"": ""Matchers.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public static double doubleThat(ArgumentMatcher<Double> matcher)"", ""entityFile"": ""Matchers.java""} -->",1
15,"Allows creating custom byte argument matchers.
 Note that #argThat will not work with primitive byte matchers due to NullPointerException auto-unboxing caveat.
 See examples in javadoc for Matchers class
 @param matcher decides whether argument matches
 @return 0.","Allows creating custom short argument matchers.
 Note that #argThat will not work with primitive short matchers due to NullPointerException auto-unboxing caveat.
 See examples in javadoc for Matchers class
 @param matcher decides whether argument matches
 @return 0.",byteThat,shortThat,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public static byte byteThat(ArgumentMatcher<Byte> matcher)"", ""entityFile"": ""Matchers.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public static short shortThat(ArgumentMatcher<Short> matcher)"", ""entityFile"": ""Matchers.java""} -->",1
16,"Allows creating custom byte argument matchers.
 Note that #argThat will not work with primitive byte matchers due to NullPointerException auto-unboxing caveat.
 See examples in javadoc for Matchers class
 @param matcher decides whether argument matches
 @return 0.","Allows creating custom int argument matchers.
 Note that #argThat will not work with primitive int matchers due to NullPointerException auto-unboxing caveat.
 See examples in javadoc for Matchers class
 @param matcher decides whether argument matches
 @return 0.",byteThat,intThat,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public static byte byteThat(ArgumentMatcher<Byte> matcher)"", ""entityFile"": ""Matchers.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public static int intThat(ArgumentMatcher<Integer> matcher)"", ""entityFile"": ""Matchers.java""} -->",1
17,"Allows creating custom byte argument matchers.
 Note that #argThat will not work with primitive byte matchers due to NullPointerException auto-unboxing caveat.
 See examples in javadoc for Matchers class
 @param matcher decides whether argument matches
 @return 0.","Allows creating custom long argument matchers.
 Note that #argThat will not work with primitive long matchers due to NullPointerException auto-unboxing caveat.
 See examples in javadoc for Matchers class
 @param matcher decides whether argument matches
 @return 0.",byteThat,longThat,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public static byte byteThat(ArgumentMatcher<Byte> matcher)"", ""entityFile"": ""Matchers.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public static long longThat(ArgumentMatcher<Long> matcher)"", ""entityFile"": ""Matchers.java""} -->",1
18,"Allows creating custom byte argument matchers.
 Note that #argThat will not work with primitive byte matchers due to NullPointerException auto-unboxing caveat.
 See examples in javadoc for Matchers class
 @param matcher decides whether argument matches
 @return 0.","Allows creating custom float argument matchers.
 Note that #argThat will not work with primitive float matchers due to NullPointerException auto-unboxing caveat.
 See examples in javadoc for Matchers class
 @param matcher decides whether argument matches
 @return 0.",byteThat,floatThat,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public static byte byteThat(ArgumentMatcher<Byte> matcher)"", ""entityFile"": ""Matchers.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public static float floatThat(ArgumentMatcher<Float> matcher)"", ""entityFile"": ""Matchers.java""} -->",1
19,"Allows creating custom byte argument matchers.
 Note that #argThat will not work with primitive byte matchers due to NullPointerException auto-unboxing caveat.
 See examples in javadoc for Matchers class
 @param matcher decides whether argument matches
 @return 0.","Allows creating custom double argument matchers.
 Note that #argThat will not work with primitive double matchers due to NullPointerException auto-unboxing caveat.
 See examples in javadoc for Matchers class
 @param matcher decides whether argument matches
 @return 0.",byteThat,doubleThat,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public static byte byteThat(ArgumentMatcher<Byte> matcher)"", ""entityFile"": ""Matchers.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public static double doubleThat(ArgumentMatcher<Double> matcher)"", ""entityFile"": ""Matchers.java""} -->",1
20,"Allows creating custom short argument matchers.
 Note that #argThat will not work with primitive short matchers due to NullPointerException auto-unboxing caveat.
 See examples in javadoc for Matchers class
 @param matcher decides whether argument matches
 @return 0.","Allows creating custom int argument matchers.
 Note that #argThat will not work with primitive int matchers due to NullPointerException auto-unboxing caveat.
 See examples in javadoc for Matchers class
 @param matcher decides whether argument matches
 @return 0.",shortThat,intThat,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public static short shortThat(ArgumentMatcher<Short> matcher)"", ""entityFile"": ""Matchers.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public static int intThat(ArgumentMatcher<Integer> matcher)"", ""entityFile"": ""Matchers.java""} -->",1
21,"Allows creating custom short argument matchers.
 Note that #argThat will not work with primitive short matchers due to NullPointerException auto-unboxing caveat.
 See examples in javadoc for Matchers class
 @param matcher decides whether argument matches
 @return 0.","Allows creating custom long argument matchers.
 Note that #argThat will not work with primitive long matchers due to NullPointerException auto-unboxing caveat.
 See examples in javadoc for Matchers class
 @param matcher decides whether argument matches
 @return 0.",shortThat,longThat,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public static short shortThat(ArgumentMatcher<Short> matcher)"", ""entityFile"": ""Matchers.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public static long longThat(ArgumentMatcher<Long> matcher)"", ""entityFile"": ""Matchers.java""} -->",1
22,"Allows creating custom short argument matchers.
 Note that #argThat will not work with primitive short matchers due to NullPointerException auto-unboxing caveat.
 See examples in javadoc for Matchers class
 @param matcher decides whether argument matches
 @return 0.","Allows creating custom float argument matchers.
 Note that #argThat will not work with primitive float matchers due to NullPointerException auto-unboxing caveat.
 See examples in javadoc for Matchers class
 @param matcher decides whether argument matches
 @return 0.",shortThat,floatThat,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public static short shortThat(ArgumentMatcher<Short> matcher)"", ""entityFile"": ""Matchers.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public static float floatThat(ArgumentMatcher<Float> matcher)"", ""entityFile"": ""Matchers.java""} -->",1
23,"Allows creating custom short argument matchers.
 Note that #argThat will not work with primitive short matchers due to NullPointerException auto-unboxing caveat.
 See examples in javadoc for Matchers class
 @param matcher decides whether argument matches
 @return 0.","Allows creating custom double argument matchers.
 Note that #argThat will not work with primitive double matchers due to NullPointerException auto-unboxing caveat.
 See examples in javadoc for Matchers class
 @param matcher decides whether argument matches
 @return 0.",shortThat,doubleThat,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public static short shortThat(ArgumentMatcher<Short> matcher)"", ""entityFile"": ""Matchers.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public static double doubleThat(ArgumentMatcher<Double> matcher)"", ""entityFile"": ""Matchers.java""} -->",1
24,"Allows creating custom int argument matchers.
 Note that #argThat will not work with primitive int matchers due to NullPointerException auto-unboxing caveat.
 See examples in javadoc for Matchers class
 @param matcher decides whether argument matches
 @return 0.","Allows creating custom long argument matchers.
 Note that #argThat will not work with primitive long matchers due to NullPointerException auto-unboxing caveat.
 See examples in javadoc for Matchers class
 @param matcher decides whether argument matches
 @return 0.",intThat,longThat,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public static int intThat(ArgumentMatcher<Integer> matcher)"", ""entityFile"": ""Matchers.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public static long longThat(ArgumentMatcher<Long> matcher)"", ""entityFile"": ""Matchers.java""} -->",1
25,"Allows creating custom int argument matchers.
 Note that #argThat will not work with primitive int matchers due to NullPointerException auto-unboxing caveat.
 See examples in javadoc for Matchers class
 @param matcher decides whether argument matches
 @return 0.","Allows creating custom float argument matchers.
 Note that #argThat will not work with primitive float matchers due to NullPointerException auto-unboxing caveat.
 See examples in javadoc for Matchers class
 @param matcher decides whether argument matches
 @return 0.",intThat,floatThat,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public static int intThat(ArgumentMatcher<Integer> matcher)"", ""entityFile"": ""Matchers.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public static float floatThat(ArgumentMatcher<Float> matcher)"", ""entityFile"": ""Matchers.java""} -->",1
26,"Allows creating custom int argument matchers.
 Note that #argThat will not work with primitive int matchers due to NullPointerException auto-unboxing caveat.
 See examples in javadoc for Matchers class
 @param matcher decides whether argument matches
 @return 0.","Allows creating custom double argument matchers.
 Note that #argThat will not work with primitive double matchers due to NullPointerException auto-unboxing caveat.
 See examples in javadoc for Matchers class
 @param matcher decides whether argument matches
 @return 0.",intThat,doubleThat,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public static int intThat(ArgumentMatcher<Integer> matcher)"", ""entityFile"": ""Matchers.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public static double doubleThat(ArgumentMatcher<Double> matcher)"", ""entityFile"": ""Matchers.java""} -->",1
27,"Allows creating custom long argument matchers.
 Note that #argThat will not work with primitive long matchers due to NullPointerException auto-unboxing caveat.
 See examples in javadoc for Matchers class
 @param matcher decides whether argument matches
 @return 0.","Allows creating custom float argument matchers.
 Note that #argThat will not work with primitive float matchers due to NullPointerException auto-unboxing caveat.
 See examples in javadoc for Matchers class
 @param matcher decides whether argument matches
 @return 0.",longThat,floatThat,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public static long longThat(ArgumentMatcher<Long> matcher)"", ""entityFile"": ""Matchers.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public static float floatThat(ArgumentMatcher<Float> matcher)"", ""entityFile"": ""Matchers.java""} -->",1
28,"Allows creating custom long argument matchers.
 Note that #argThat will not work with primitive long matchers due to NullPointerException auto-unboxing caveat.
 See examples in javadoc for Matchers class
 @param matcher decides whether argument matches
 @return 0.","Allows creating custom double argument matchers.
 Note that #argThat will not work with primitive double matchers due to NullPointerException auto-unboxing caveat.
 See examples in javadoc for Matchers class
 @param matcher decides whether argument matches
 @return 0.",longThat,doubleThat,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public static long longThat(ArgumentMatcher<Long> matcher)"", ""entityFile"": ""Matchers.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public static double doubleThat(ArgumentMatcher<Double> matcher)"", ""entityFile"": ""Matchers.java""} -->",1
29,"Allows creating custom float argument matchers.
 Note that #argThat will not work with primitive float matchers due to NullPointerException auto-unboxing caveat.
 See examples in javadoc for Matchers class
 @param matcher decides whether argument matches
 @return 0.","Allows creating custom double argument matchers.
 Note that #argThat will not work with primitive double matchers due to NullPointerException auto-unboxing caveat.
 See examples in javadoc for Matchers class
 @param matcher decides whether argument matches
 @return 0.",floatThat,doubleThat,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public static float floatThat(ArgumentMatcher<Float> matcher)"", ""entityFile"": ""Matchers.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public static double doubleThat(ArgumentMatcher<Double> matcher)"", ""entityFile"": ""Matchers.java""} -->",1
30,"Prepare initializer with the given field on the given instance.
 This constructor fail fast if the field type cannot be handled.
 @param fieldOwner Instance of the test.
 @param field Field to be initialize.","Prepare initializer with the given field on the given instance.
 This constructor fail fast if the field type cannot be handled.
 @param fieldOwner Instance of the test.
 @param field Field to be initialize.
 @param argResolver Constructor parameters resolver",FieldInitializer,FieldInitializer,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public FieldInitializer(Object fieldOwner, Field field)"", ""entityFile"": ""FieldInitializer.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public FieldInitializer(Object fieldOwner, Field field, ConstructorArgumentResolver argResolver)"", ""entityFile"": ""FieldInitializer.java""} -->",1
31,"Build a new org.mockito.listeners.MethodInvocationReport with a return value.
 @param invocation Information on the method call
 @param returnedValue The value returned by the method invocation","Build a new org.mockito.listeners.MethodInvocationReport with a return value.
 @param invocation Information on the method call
 @param throwable Tha throwable raised by the method invocation",NotifiedMethodInvocationReport,NotifiedMethodInvocationReport,"<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public NotifiedMethodInvocationReport(Invocation invocation, Object returnedValue)"", ""entityFile"": ""NotifiedMethodInvocationReport.java""} -->","<!-- META {""entityType"": ""Method"", ""entitySignature"": ""public NotifiedMethodInvocationReport(Invocation invocation, Throwable throwable)"", ""entityFile"": ""NotifiedMethodInvocationReport.java""} -->",1
32,"Optional Answer that adds partial mocking support
 Answer can be used to define the return values of unstubbed invocations.
 This implementation can be helpful when working with legacy code.
 When this implementation is used, unstubbed methods will delegate to the real implementation.
 This is a way to create a partial mock object that calls real methods by default.
 As usual you are going to read the partial mock warning:
 Object oriented programming is more less tackling complexity by dividing the complexity into separate, specific, SRPy objects.
 How does partial mock fit into this paradigm? Well, it just doesn't...
 Partial mock usually means that the complexity has been moved to a different method on the same object.
 In most cases, this is not the way you want to design your application.
 However, there are rare cases when partial mocks come handy:
 dealing with code you cannot change easily (3rd party interfaces, interim refactoring of legacy code etc.)
 However, I wouldn't use partial mocks for new, test-driven & well-designed code.","Optional Answer to be used with Mockito#mock(Class, Answer)
 Answer can be used to define the return values of unstubbed invocations.
 This implementation can be helpful when working with legacy code.
 When this implementation is used, unstubbed methods will delegate to the real implementation.
 This is a way to create a partial mock object that calls real methods by default.
 As usual you are going to read the partial mock warning:
 Object oriented programming is more less tackling complexity by dividing the complexity into separate, specific, SRPy objects.
 How does partial mock fit into this paradigm? Well, it just doesn't...
 Partial mock usually means that the complexity has been moved to a different method on the same object.
 In most cases, this is not the way you want to design your application.
 However, there are rare cases when partial mocks come handy:
 dealing with code you cannot change easily (3rd party interfaces, interim refactoring of legacy code etc.)
 However, I wouldn't use partial mocks for new, test-driven & well-designed code.
 Example:
 <pre class=""code""><code class=""java"">
 Foo mock = mock(Foo.class, CALLS_REAL_METHODS);
 // this calls the real implementation of Foo.getSomething()
 value = mock.getSomething();
 when(mock.getSomething()).thenReturn(fakeValue);
 // now fakeValue is returned
 value = mock.getSomething();
 ",CallsRealMethods,CALLS_REAL_METHODS,"<!-- META {""entityType"": ""Class"", ""entitySignature"": ""CallsRealMethods"", ""entityFile"": ""CallsRealMethods.java""} -->","<!-- META {""entityType"": ""Field"", ""entitySignature"": ""CALLS_REAL_METHODS"", ""entityFile"": ""Mockito.java""} -->",1
33,"Returns elements of the collection. Keeps returning the last element forever.
 Might be useful on occasion when you have a collection of elements to return.
 <pre class=""code""><code class=""java"">
 //this:
 when(mock.foo()).thenReturn(1, 2, 3);
 //is equivalent to:
 when(mock.foo()).thenAnswer(new ReturnsElementsOf(Arrays.asList(1, 2, 3)));
 Also you might better want to use the static factory there
 org.mockito.AdditionalAnswers#returnsElementsOf(java.util.Collection)
 @see org.mockito.AdditionalAnswers","Returns elements of the collection. Keeps returning the last element forever.
 Might be useful on occasion when you have a collection of elements to return.
 <pre class=""code""><code class=""java"">
 //this:
 when(mock.foo()).thenReturn(1, 2, 3);
 //is equivalent to:
 when(mock.foo()).thenReturn(new ReturnsElementsOf(Arrays.asList(1, 2, 3)));
 @deprecated Use org.mockito.AdditionalAnswers#returnsElementsOf",ReturnsElementsOf,ReturnsElementsOf,"<!-- META {""entityType"": ""Class"", ""entitySignature"": ""ReturnsElementsOf"", ""entityFile"": ""ReturnsElementsOf.java""} -->","<!-- META {""entityType"": ""Class"", ""entitySignature"": ""ReturnsElementsOf"", ""entityFile"": ""ReturnsElementsOf.java""} -->",1
